All days with start 2022-01-01,theoretical curve (leap day corrected) (deg),fitted curve (deg),Days when measured alpha,alpha naive min (deg),uncertainty_pm (deg)
553.0,35.02754411775848,35.18777228396077,,,
554.0,35.13462440013217,35.3010740105168,,,
555.0,35.24837580758356,35.420742496980374,,,
556.0,35.3687646792411,35.54674388432064,,,
557.0,35.49575539010078,35.67904252167423,,,
558.0,35.62931036156819,35.81760097643231,,,
559.0,35.76939007257856,35.96238004483182,,,
560.0,35.91595307129175,36.113338763047715,,,
561.0,36.068955987358464,36.270434418783324,,,
562.0,36.22835354475427,36.43362256335536,,,
563.0,36.39409857517745,36.60285702427031,,,
564.0,36.56614203200694,36.778089918288366,,,
565.0,36.744433004815946,36.95927166497164,,,
566.0,36.9289187344372,37.14635100071239,,,
567.0,37.119544628575206,37.339274993237574,,,
568.0,37.316254277960994,37.53798905658557,,,
569.0,37.51898947304457,37.74243696655068,,,
570.0,37.72769022122003,37.95256087659122,,,
571.0,37.94229476457831,38.168301334196656,,,
572.0,38.162739598182355,38.38959729770917,,,
573.0,38.38895948885933,38.61638615359468,,,
574.0,38.62088749450399,38.84860373415883,,,
575.0,38.85845498388814,39.08618433570252,,,
576.0,39.101591656969575,39.32906073711227,,,
577.0,39.35022556569507,39.57716421887964,,,
578.0,39.604283135290856,39.830424582544765,,,
579.0,39.86368918603469,40.088770170558405,,,
580.0,40.12836695550273,40.35212788655666,,,
581.0,40.39823812128473,40.62042321604295,,,
582.0,40.67322282416096,40.89358024747113,,,
583.0,40.9532396917337,41.17152169372386,,,
584.0,41.23820586250683,41.45416891398032,,,
585.0,41.528037010405754,41.741441935966904,,,
586.0,41.8226473697309,42.033259478584476,,,
587.0,42.12194976053706,42.32953897490612,,,
588.0,42.42585561443154,42.63019659553862,,,
589.0,42.734275000782745,42.93514727234131,,,
590.0,43.04711665333229,43.24430472249505,,,
591.0,43.36428799720207,43.557581472915246,,,
592.0,43.68569517628859,43.874888885001496,,,
593.0,44.01124308103666,44.196137179716956,,,
594.0,44.340835376583655,44.52123546299058,,,
595.0,44.674374531266714,44.85009175143453,,,
596.0,45.01176184548384,45.18261299837011,,,
597.0,45.35289748090075,45.518705120154294,,,
598.0,45.69768048999452,45.858273022800006,,,
599.0,46.046008845925755,46.20122062888175,,,
600.0,46.39777947272991,46.54745090471995,,,
601.0,46.752888275819,46.89686588783562,,,
602.0,47.111230172785106,47.249366714668014,,,
603.0,47.47269912449569,47.60485364854691,,,
604.0,47.83718816647249,47.96322610791227,,,
605.0,48.20458944054391,48.32438269477275,,,
606.0,48.574794226762094,48.688221223395274,,,
607.0,48.9476929755747,49.0546387492176,,,
608.0,49.32317534024264,49.42353159797529,,,
609.0,49.70113020949323,49.794795395035464,,,
610.0,50.08144574039998,50.168325094928505,,,
611.0,50.46400939147864,50.54401501106982,,,
612.0,50.84870795598993,50.92175884566257,,,
613.0,51.235427595439475,51.301449719773785,,,
614.0,51.62405387326416,51.6829802035746,,,
615.0,52.014471788696035,52.066242346736665,,,
616.0,52.40656581079269,52.451127708975385,,,
617.0,52.80021991262485,52.8375273907322,,,
618.0,53.19531760561041,53.225332063986606,,,
619.0,53.59174197398555,53.61443200318945,,,
620.0,53.98937570940185,54.0047171163088,,,
621.0,54.3881011456396,54.39607697597922,,,
622.0,54.787800293427445,54.78840085074628,,,
623.0,55.188354875356914,55.18157773639681,,,
624.0,55.58964636088296,55.57549638736668,,,
625.0,55.99155600139885,55.97004534821635,,,
626.0,56.39396486537589,56.36511298516633,,,
627.0,56.79675387355702,56.760587517682694,,,
628.0,57.19980383419455,57.15635705010455,,,
629.0,57.60299547832059,57.552309603303534,,,
630.0,58.00620949504095,57.948333146367354,,,
631.0,58.40932656684104,58.34431562829785,,,
632.0,58.8122274048937,58.74014500971465,,,
633.0,59.214792784358984,59.135709294555824,,,
634.0,59.616903579664324,59.5308965617658,,,
635.0,60.01844079975622,59.925594996962495,,,
636.0,60.41928562331101,60.31969292407405,,,
637.0,60.81931943389651,60.71307883693663,,,
638.0,61.21842385507217,61.10564143084376,,,
639.0,61.616480785418815,61.49726963403908,,,
640.0,62.013372433486644,61.887852639142906,,,
641.0,62.408981352651665,62.277279934504314,,,
642.0,62.80319047586988,62.66544133546902,,,
643.0,63.195883150319595,63.05222701555527,,,
644.0,63.58694317192054,63.437527537528105,,,
645.0,63.97625481972081,63.82123388436353,,,
646.0,64.36370289014039,64.20323749009398,,,
647.0,64.7491727310619,64.58343027052574,,,
648.0,65.13255027575765,64.9617046538205,,,
649.0,65.51372207664426,65.33795361093166,,,
650.0,65.89257533885336,65.71207068588731,,,
651.0,66.26899795360966,66.08395002591071,,,
652.0,66.64287853140519,66.45348641137039,,,
653.0,67.0141064349619,66.82057528555104,,,
654.0,67.38257181197069,67.18511278423675,,,
655.0,67.74816562759838,67.54699576509854,,,
656.0,68.11077969675314,67.9061218368772,,,
657.0,68.47030671609801,68.26238938835415,,,
658.0,68.82664029580374,68.61569761710115,,,
659.0,69.17967499103119,68.96594655800159,,,
660.0,69.52930633313429,69.31303711153441,,,
661.0,69.87543086057389,69.65687107181347,,,
662.0,70.21794614953376,69.99735115437389,,,
663.0,70.55675084422924,70.33438102369789,,,
664.0,70.8917446869004,70.66786532047172,,,
665.0,71.22282854747966,70.99770968856689,,,
666.0,71.54990445292603,71.32382080173716,,,
667.0,71.87287561621693,71.64610639002439,,,
668.0,72.19164646498906,71.96447526586539,,,
669.0,72.50612266981977,72.27883734989256,,,
670.0,72.81621117214056,72.58910369642089,,,
671.0,73.12182021177475,72.89518651861438,,,
672.0,73.42285935409076,73.19699921332447,,,
673.0,73.71923951676315,73.49445638559347,,,
674.0,74.01087299613343,73.78747387281626,,,
675.0,74.29767349316313,74.0759687685533,,,
676.0,74.5795561389711,74.35985944598823,,,
677.0,74.85643751994725,74.63906558102335,,,
678.0,75.1282357024364,74.91350817500646,,,
679.0,75.39487025698358,75.18310957708287,,,
680.0,75.65626228213435,75.44779350616591,,,
681.0,75.91233442778304,75.70748507251996,,,
682.0,76.16301091806197,75.96211079894968,,,
683.0,76.40821757376467,76.21159864158975,,,
684.0,76.64788183429675,76.4558780102889,,,
685.0,76.88193277914763,76.69487978858281,,,
