All days with start 2021-01-01,theoretical curve (deg),fitted curve (deg),Days when measured alpha,alpha naive min (deg),uncertainty_pm (deg)
294.0,69.34031149198431,69.14512096748636,,,
295.0,69.68858590029025,69.48486584079893,,,
296.0,70.03330149057722,69.82097464715994,,,
297.0,70.3743561161762,70.15334756159083,,,
298.0,70.71164871524113,70.48188586868034,,,
299.0,71.04507934069548,70.8064919919031,,,
300.0,71.37454918984896,71.12706952260017,,,
301.0,71.69996063367466,71.44352324861248,,,
302.0,72.0212172457389,71.75575918255913,,,
303.0,72.33822383077417,72.06368458975177,,,
304.0,72.65088645288779,72.36720801573698,,,
305.0,72.95911246339702,72.66623931345848,,,
306.0,73.26281052828288,72.96068967003092,,,
307.0,73.56189065525439,73.25047163311751,,,
308.0,73.85626422041527,73.53549913690352,,,
309.0,74.14584399452504,73.81568752765807,,,
310.0,74.430544168847,74.09095358887633,,,
311.0,74.71028038057517,74.36121556599508,,,
312.0,74.98496973783281,74.62639319067398,,,
313.0,75.25453084423508,74.88640770463533,,,
314.0,75.51888382300855,75.14118188305557,,,
315.0,75.77795034066041,75.39064005750106,,,
316.0,76.03165363019035,75.63470813840188,,,
317.0,76.27991851383834,75.87331363705653,,,
318.0,76.52267142536132,76.10638568716116,,,
319.0,76.75984043183263,76.33385506585712,,,
320.0,76.99135525495706,76.55565421429019,,,
321.0,77.21714729189608,76.7717172576757,,,
322.0,77.43714963559611,76.98198002486356,,,
323.0,77.65129709461469,77.18638006739708,,,
324.0,77.85952621243804,77.38485667806042,,,
325.0,78.06177528628456,77.57735090890864,,,
326.0,78.25798438538882,77.76380558877545,,,
327.0,78.44809536876019,77.94416534025308,,,
328.0,78.63205190241139,78.11837659613954,,,
329.0,78.80979947605135,78.28638761534816,,,
330.0,78.98128541923795,78.44814849827478,,,
331.0,79.14645891698521,78.60361120161805,,,
332.0,79.30527102482102,78.75272955264839,,,
333.0,79.4576746832904,78.89545926292138,,,
334.0,79.6036247319002,79.03175794143147,,,
335.0,79.74307792250113,79.16158510720227,,,
336.0,79.8759929321032,79.28490220130942,,,
337.0,80.00233037512052,79.40167259833271,,,
338.0,80.12205281504211,79.51186161723383,,,
339.0,80.23512477552525,79.61543653165683,,,
340.0,80.3415127509077,79.71236657964776,,,
